date,symbol,sector,marketCap,changePct,x,y,width,height
2025-05-07,ACN,Information Technology,191620291149.9844,0.7537882280898748,432.09697812915834,476.86667893541346,60.65423993735222,86.95125734130984
2025-05-07,INTU,Information Technology,178844088795.2578,2.328629341588901,293.5771298887853,563.8179362767233,60.43034098163262,81.45449981143659
2025-05-07,ADBE,Information Technology,164074214520.26367,0.5196068142694894,293.5771298887853,645.2724360881599,60.43034098163262,74.72756391184006
2025-05-07,AMD,Information Technology,162723711412.66406,1.7643457871733186,354.00747087041793,563.8179362767233,70.50454395340164,63.52274675968092
2025-05-07,QCOM,Information Technology,157495329986.57227,3.1451083748274584,424.5120148238196,563.8179362767233,68.239203242691,63.52274675968092
2025-05-07,TXN,Information Technology,149707094780.63965,2.296850848814562,354.00747087041793,627.3406830364042,81.73158499060216,50.41363317878189
2025-05-07,PANW,Information Technology,125451751593.01758,-0.2914849990150402,354.00747087041793,677.7543162151861,81.73158499060216,42.24568378481383
2025-05-07,WDAY,Information Technology,54062382810.4082,1.1259569072670916,435.7390558610201,627.3406830364042,29.337934526276896,50.717890768081084
2025-05-07,FICO,Information Technology,50996592464.13574,1.658041792935979,465.07699038729703,627.3406830364042,27.674227679213594,50.717890768081084
2025-05-07,MCHP,Information Technology,25735144410.46045,1.7781544236504383,435.7390558610201,678.0585738044854,29.608706341721156,23.92228788998767
2025-05-07,SMCI,Information Technology,19384647847.11841,-1.396475724500097,435.7390558610201,701.980861694473,29.608706341721156,18.019138305526972
2025-05-07,FSLR,Information Technology,13918126189.086914,2.3824523447236774,465.34776220274125,678.0585738044854,27.403455863769327,13.97883471953439
2025-05-07,ZBRA,Information Technology,13083794241.921995,2.5632818494442664,465.34776220274125,692.0374085240197,16.221035067887158,22.199882619935387
2025-05-07,EPAM,Information Technology,9019676747.358704,0.842413092172052,481.5687972706284,692.0374085240197,11.18242079588217,22.199882619935387
2025-05-07,ENPH,Information Technology,5737682049.938202,-0.3191233030705314,465.34776220274125,714.2372911439551,27.40345586374344,5.762708856044867
2025-05-07,META,Communication Services,1295764073944.1406,1.617544404061029,492.75121806651055,0.0,191.57970418563886,186.15382825801962
2025-05-07,GOOGL,Communication Services,881031667171.25,-7.259689490224812,684.3309222521494,0.0,130.26120230442862,186.15382825801962
2025-05-07,GOOG,Communication Services,834135187321.9453,-7.506049712803168,492.75121806651055,186.15382825801962,116.26175036546435,197.46726926383778
2025-05-07,NFLX,Communication Services,491709012899.16406,1.5575502716965617,609.0129684319749,186.15382825801962,108.15232292026963,125.13184635588162
2025-05-07,TMUS,Communication Services,284244022856.959,-1.000792246089775,609.0129684319749,311.2856746139012,108.15232292026963,72.33542290795614
2025-05-07,T,Communication Services,202340792250.86423,-0.213066286461279,717.1652913522445,186.15382825801962,97.42683320433349,57.161076009065276
2025-05-07,VZ,Communication Services,185051214842.2852,-0.588906290474455,717.1652913522445,243.3149042670849,97.42683320433349,52.27678729287249
2025-05-07,DIS,Communication Services,183532292549.8828,10.762719286119768,717.1652913522445,295.5916915599574,57.38260420099209,88.02940596190001
2025-05-07,CMCSA,Communication Services,128077302428.33205,-0.2899457348556581,774.5478955532366,295.5916915599574,40.0442290033414,88.02940596189983
2025-05-07,AMZN,Consumer Discretionary,2003420891122.2188,1.999898555153213,492.75121806651055,383.6210975218574,321.8409064900675,171.3272685398573
2025-05-07,TSLA,Consumer Discretionary,889693575131.8359,0.315959723226021,492.75121806651055,554.9483660617148,148.3597736190332,165.05163393828536
2025-05-07,HD,Consumer Discretionary,358681077916.9922,0.9377249340193542,641.1109916855437,554.9483660617148,97.52956738397533,101.22031955961434
2025-05-07,MCD,Consumer Discretionary,226190598348.3477,0.4229883783553104,641.1109916855437,656.1686856213291,97.52956738397533,63.831314378671024
2025-05-07,BKNG,Consumer Discretionary,169087216098.6328,0.656096258475026,738.640559069519,554.9483660617148,75.95156548705894,61.27306140457309
2025-05-07,TJX,Consumer Discretionary,143059756884.38477,0.1478997661203118,738.640559069519,616.2214274662879,75.95156548705894,51.84134833107044
2025-05-07,LOW,Consumer Discretionary,125263497877.58205,0.2242051981148645,738.640559069519,668.0627757973583,66.38062475346871,51.93722420264182
2025-05-07,DECK,Consumer Discretionary,18060835051.208496,3.237380136163871,805.0211838229877,668.0627757973583,9.570940733590234,51.937224202642774
2025-05-07,JPM,Financials,693077233452.5781,0.0561682606412988,814.592124556578,0.0,127.8991905260576,149.14523163103595
2025-05-07,V,Financials,597597389522.2734,0.6183545132318722,942.4913150826357,0.0,110.27951675693525,149.14523163103595
2025-05-07,MA,Financials,510412276600.5234,1.313087351061725,814.592124556578,149.14523163103595,148.49212855158,94.60480929608836
2025-05-07,BAC,Financials,308279848079.02734,0.2203725569334691,963.084253108158,149.14523163103595,89.68657873141281,94.60480929608836
2025-05-07,WFC,Financials,236841532364.9082,-0.4082842404976666,814.592124556578,243.7500409271243,64.90155839654012,100.4380501270536
2025-05-07,AXP,Financials,193530696308.39062,0.3159367878178817,814.592124556578,344.1880910541779,64.90155839654012,82.07110291364484
2025-05-07,MS,Financials,191074509552.00195,0.6507197085704154,879.4936829531182,243.7500409271243,62.76926673901516,83.78209847009627
2025-05-07,GS,Financials,168511720318.88086,0.4659967003391665,942.2629496921334,243.7500409271243,55.3572381064648,83.78209847009627
2025-05-07,PGR,Financials,167882831982.42188,0.9588948690641422,997.6201877985982,243.7500409271243,55.150644040972736,83.78209847009627
2025-05-07,SPGI,Financials,154804509607.95703,0.777188040109527,879.4936829531182,327.5321393972206,85.57377435696073,49.78957921854465
2025-05-07,SCHW,Financials,152155169660.58398,1.424604491371288,879.4936829531182,377.32171861576523,85.57377435696073,48.93747535205751
2025-05-07,BLK,Financials,141836521259.3994,0.5890867659677056,965.0674573100789,327.5321393972206,87.703374529492,44.51099501837478
2025-05-07,C,Financials,131208035872.0,1.1227850375572233,965.0674573100789,372.0431344155954,66.60824949721041,54.216059552227385
