date,symbol,marketCap,changePct
2025-05-08,BSX,152812390201.8369,-1.4408416910872806
2025-05-08,C,133804179498.74805,1.9786468180048933
2025-05-08,CAT,152499641344.0,1.2363768301947269
2025-05-08,CMCSA,127444185031.33594,-0.4943244314115423
2025-05-08,COIN,43655547152.0,5.056981361857809
2025-05-08,COO,16543616931.3208,2.0553823617788463
2025-05-08,COST,446896209352.6875,0.05560219878061803
2025-05-08,CRL,6942995381.977844,3.2050809305131884
2025-05-08,CRM,267431430664.0625,0.542708977616751
2025-05-08,CSCO,236451596374.51172,0.2350166029304201
2025-05-08,CVX,234528153849.45117,0.9205368991029731
2025-05-08,DE,132702523005.125,3.7235386463076607
2025-05-08,DECK,18772150730.438232,3.938442919238889
2025-05-08,DHR,139426837758.84375,0.8959609607639937
2025-05-08,DIS,188979486619.5879,2.967975822687753
2025-05-08,DXCM,33462410626.78125,2.387519976244985
2025-05-08,ENPH,6435703249.897003,12.165560828981791
2025-05-08,EPAM,10181057097.358704,12.876075080407901
2025-05-08,FICO,51257778429.711914,0.5121635641829511
2025-05-08,FSLR,14344956850.891113,3.0667250462125684
2025-05-08,GE,228730000389.6953,2.1770233251149187
2025-05-08,GEV,107536393152.0,-3.1488895640399543
2025-05-08,GILD,122104171784.84766,-0.7482283643604373
2025-05-08,GOOG,850239220096.0,1.9306262364686848
2025-05-08,GOOGL,897909632391.1875,1.9157047185520582
2025-05-08,GS,172719022719.68555,2.496741706062377
2025-05-08,HD,360767396510.2539,0.5816639688320958
2025-05-08,HOLX,12519431718.566895,1.3530579034291808
2025-05-08,HON,137302817196.80566,-0.032623025610182786
2025-05-08,IBM,234635570840.16797,0.30390863607950225
2025-05-08,INTU,183011557775.80078,2.330224615538689
2025-05-08,ISRG,192886212643.95703,0.3748855057248845
2025-05-08,JNJ,371345347860.3203,-1.0425989620775982
2025-05-08,JPM,704415925414.8438,1.6359925582581474
2025-05-08,KO,306334875492.72656,-1.6988996284674625
2025-05-08,LIN,212667969021.60645,0.7939342091959791
2025-05-08,LLY,673223754943.3594,-3.2534265047285578
2025-05-08,LOW,125807123437.23047,0.43398561341446323
2025-05-08,MA,511124254548.4219,0.13949075689174115
2025-05-08,MCD,222891535305.1504,-1.4585323471829286
2025-05-08,MCHP,26302517053.905518,2.2046608108965997
2025-05-08,META,1298369480543.4375,0.20107106314240908
2025-05-08,MRK,194981484573.92773,-1.857938788768089
2025-05-08,MS,195534517193.60352,2.334171968861052
2025-05-08,MSFT,3250748278467.5,1.1122625157400965
2025-05-08,NEE,139516694673.06055,1.4251765471287692
2025-05-08,NFLX,487036251543.2578,-0.9503102919255426
2025-05-08,NOW,201867550457.03125,-0.8949534714696377
2025-05-08,NRG,23527672684.020996,1.4072623196368543
2025-05-08,NVDA,2862372724052.625,0.2648258965092749
2025-05-08,ORCL,421475760724.23047,0.6226203153054128
2025-05-08,PANW,125711803186.03516,0.20729211805764228
2025-05-08,PEP,180201025946.39062,-0.37144140385488006
2025-05-08,PFE,128148230915.36914,0.789809879821886
2025-05-08,PG,371961241459.66406,-0.4017825454351083
2025-05-08,PGR,166440725951.66016,-0.8589955350006926
2025-05-08,PLTR,269625724233.72656,7.847572325767126
2025-05-08,PM,267721428992.0,-1.9160587355479404
2025-05-08,PODD,18086348272.0,-2.7656909031499
2025-05-08,QCOM,158368489288.33008,0.5544032968039473
2025-05-08,REGN,58048314002.92969,-2.36393831347148
2025-05-08,RTX,171024812346.5293,0.9176445087417886
2025-05-08,SCHW,152807186744.3047,0.42852115059591633
2025-05-08,SMCI,19163825830.50879,-1.1391592890992088
2025-05-08,SPGI,155386119781.48438,0.3757062213499294
2025-05-08,SWK,9446299816.304565,4.9550290352917905
2025-05-08,SYK,146162819574.75,-0.41660316452809476
2025-05-08,T,197804318460.44434,-2.241996653248028
2025-05-08,TJX,142437038164.14844,-0.4352857391891032
2025-05-08,TMO,155066991431.67188,0.7183995664910188
2025-05-08,TMUS,279979137854.64844,-1.5004308479185782
2025-05-08,TSLA,917393850791.0156,3.113462481177862
2025-05-08,TXN,150479301525.5127,0.5158117228876382
2025-05-08,UBER,172103301332.14453,-1.613865450681962
2025-05-08,UNH,349747803588.91406,-1.408993453696173
2025-05-08,UNP,128776465295.5957,1.398172194153063
2025-05-08,V,600022893222.5391,0.4058758861387601
2025-05-08,VZ,183870669957.71484,-0.6379557602885577
2025-05-08,WDAY,55658927326.44922,2.9531523270810136
2025-05-08,WFC,237262257889.0996,0.17764009546399276
2025-05-08,WMT,777646487112.2422,-1.416580035506781
2025-05-08,XOM,452951759268.9375,1.3956548908423259
2025-05-08,ZBRA,13495205342.687988,3.144432671126715
2025-05-09,AAPL,2961321091744.7812,0.5266075366584002
2025-05-09,ABBV,326077450781.25,-0.5280718384900196
2025-05-09,ABT,231816291157.22656,-0.5671600797283116
2025-05-09,ACN,192753396652.64062,-0.3172788690870217
2025-05-09,ADBE,163353935479.73633,-0.1848984278586974
2025-05-09,ADP,124910628517.27148,0.20515317669915456
2025-05-09,AMD,166744776644.01562,1.1209433862899851
2025-05-09,AMGN,141702231639.09375,-2.2753159840447115
2025-05-09,AMZN,2049602133369.375,0.5102018524557411
2025-05-09,AVGO,978945965657.1875,0.20695608939651147
2025-05-09,AXON,53295881262.71973,-0.3261345862351832
2025-05-09,AXP,199324580955.60938,0.2996566638023938
2025-05-09,BA,146918076819.6875,1.6431972902555239
2025-05-09,BAC,314757269421.08203,0.45673665474879394
2025-05-09,BKNG,165061974633.10547,-1.7952591078126305
2025-05-09,BLK,142311190164.917,-0.5599587966317104
2025-05-09,BSX,152176226257.2246,-0.4163039029571161
2025-05-09,C,133449306229.74023,-0.2652183738484289
2025-05-09,CAT,153143970608.5,0.4225119867964534
2025-05-09,CMCSA,127555908288.0,0.08766446004310988
2025-05-09,COIN,42137646382.95117,-3.4769940318553267
2025-05-09,COO,16413933182.088135,-0.7838899423931015
2025-05-09,COST,447064732775.0625,0.03770974531627822
2025-05-09,CRL,6816767673.243713,-1.8180583709127067
2025-05-09,CRM,263301532836.91406,-1.5442828903444272
2025-05-09,CSCO,236689201812.74414,0.10048798226596982
2025-05-09,CVX,237009697047.8789,1.0581003421963113
2025-05-09,DE,133409385793.79688,0.5326671811993927
2025-05-09,DECK,18092216474.395752,-3.6220370580127317
2025-05-09,DHR,135784069078.00781,-2.6126739581776675
2025-05-09,DIS,190453641084.07812,0.7800605721073204
2025-05-09,DXCM,33199699649.390625,-0.7850928025501167
2025-05-09,ENPH,6662691299.835205,3.527012373384907
2025-05-09,EPAM,10033193515.78064,-1.4523401662920108
2025-05-09,FICO,50830824060.86426,-0.8329552741602421
2025-05-09,FSLR,15087085134.521484,5.173443819625501
2025-05-09,GE,229231204998.96094,0.21912499821261103
2025-05-09,GEV,108972033959.46094,1.3350278592956852
2025-05-09,GILD,120549259304.84766,-1.2734310853357385
2025-05-09,GOOG,842760417014.3125,-0.8796116322231139
2025-05-09,GOOGL,889005039104.0,-0.9917026130429218
2025-05-09,GS,173146453869.61328,0.247471959484992
2025-05-09,HD,358641515197.7539,-0.5892664728198567
2025-05-09,HOLX,12646453296.0,1.0145953928941247
2025-05-09,HON,136336439731.67285,-0.7038293058092439
2025-05-09,IBM,231605727570.10547,-1.2912975041309516
2025-05-09,INTU,182397870953.08594,-0.33532681223698657
2025-05-09,ISRG,192294836096.01562,-0.3065934780071662
2025-05-09,JNJ,367910045562.3906,-0.9250963604967145
2025-05-09,JPM,703332082042.2656,-0.15386412110711853
2025-05-09,KO,303537093539.33203,-0.9133083358185771
2025-05-09,LIN,212400514815.30762,-0.12576139581774798
2025-05-09,LLY,658100979976.5625,-2.2463222451307003
2025-05-09,LOW,124562950357.58203,-0.9889528078028098
2025-05-09,MA,512494191874.7344,0.2680243236593887
2025-05-09,MCD,223026629587.73047,0.06060987573849624
2025-05-09,MCHP,29615757732.86035,12.596667733983539
2025-05-09,META,1286384689696.5625,-0.9230647382329659
2025-05-09,MRK,190762953380.7422,-2.163554761316878
2025-05-09,MS,195245739104.0039,-0.14768650248778487
2025-05-09,MSFT,3254902997648.125,0.12780808677636704
2025-05-09,NEE,143580475432.56543,2.912755902817101
2025-05-09,NFLX,485244562273.8594,-0.3678759566092181
2025-05-09,NOW,203021388614.2578,0.5715817894526659
2025-05-09,NRG,23330208657.989502,-0.8392841429046375
2025-05-09,NVDA,2844813622006.125,-0.6134456878711221
2025-05-09,ORCL,421587911092.52344,0.02660897226930879
2025-05-09,PANW,124644919116.21094,-0.8486745419166296
2025-05-09,PEP,178843670199.20312,-0.7532452937261912
2025-05-09,PFE,126670044295.51367,-1.1534974843559749
2025-05-09,PG,369640169850.60156,-0.6240089961938144
2025-05-09,PGR,166786595964.84375,0.2078037158309714
2025-05-09,PLTR,265439344275.45312,-1.5526634078299038
2025-05-09,PM,264141428389.07812,-1.3372110766033793
2025-05-09,PODD,21863369885.29541,20.88327370728964
2025-05-09,QCOM,158455795166.01562,0.05512831376865341
2025-05-09,REGN,55940151490.234375,-3.631737715222726
2025-05-09,RTX,171024812346.5293,0.0
2025-05-09,SCHW,153479456766.46094,0.4399465996852444
2025-05-09,SMCI,19092207171.559204,-0.3737179599888042
2025-05-09,SPGI,155422864089.6328,0.02364709808064588
2025-05-09,SWK,9571537877.55481,1.3257896074194035
2025-05-09,SYK,145574293884.25,-0.40265075086282015
2025-05-09,T,200468598244.3457,1.3469270057590543
2025-05-09,TJX,142448171212.53516,0.00781611898857986
2025-05-09,TMO,152179164513.3125,-1.8623092456345591
2025-05-09,TMUS,275816040704.14453,-1.4869311986613745
2025-05-09,TSLA,960683561054.6875,4.71877048514612
2025-05-09,TXN,156502475321.41113,4.002659325792559
2025-05-09,UBER,173169786569.48438,0.6196773850849143
2025-05-09,UNH,345293770707.7031,-1.2734984567468823
2025-05-09,UNP,128467662408.81445,-0.2397976105901172
2025-05-09,V,602192281025.7539,0.361550838762789
2025-05-09,VZ,183870669957.71484,0.0
2025-05-09,WDAY,55917822166.36719,0.46514521992043756
2025-05-09,WFC,235765338024.23047,-0.6309136051334495
2025-05-09,WMT,773846076639.0312,-0.48870669850559
2025-05-09,XOM,458246942941.7344,1.1690392110063292
2025-05-09,ZBRA,13563349918.45398,0.5049539746567361
2025-05-12,AAPL,3148317141251.3438,6.314615798599073
2025-05-12,ABBV,335739660937.5,2.963164160263238
2025-05-12,ABT,229641491157.22656,-0.9381566710188494
2025-05-12,ACN,201636706893.98438,4.60864005284031
2025-05-12,ADBE,168749629040.52734,3.3030692189600406
2025-05-12,ADP,125584462197.08594,0.5394526373080267
2025-05-12,AMD,175305779372.98828,5.134195446043621
2025-05-12,AMGN,146445901791.70312,3.347632636224947
2025-05-12,AMZN,2215005662814.3438,8.070031092964328
2025-05-12,AVGO,1041858078973.6875,6.426515407749369
2025-05-12,AXON,53958387579.3457,1.2430722617385395
2025-05-12,AXP,209420070895.9629,5.06484944905106
2025-05-12,BA,149692813436.0625,1.8886284631811734
2025-05-12,BAC,326582318622.0547,3.756878823711333
2025-05-12,BKNG,169046540723.6328,2.413981838872406
2025-05-12,BLK,147641849250.73242,3.7457764773367495
2025-05-12,BSX,152191023917.51074,0.009724028943338507
2025-05-12,C,139911664735.51172,4.842556839258634
2025-05-12,CAT,161106400249.25,5.1993099102186
2025-05-12,CMCSA,129306315079.33594,1.3722663378193432
2025-05-12,COIN,43807760455.825195,3.963472609969381
2025-05-12,COO,16846877531.572266,2.63766365246683
2025-05-12,COST,450639156247.875,0.7995315243555448
2025-05-12,CRL,7027474445.933533,3.091007098816908
2025-05-12,CRM,276111927001.9531,4.865294184585577
2025-05-12,CSCO,244213192749.02344,3.178848413301033
2025-05-12,CVX,242366299077.03125,2.2600771596574143
2025-05-12,DE,134227280382.5625,0.6130712497468485
2025-05-12,DECK,18840891153.62549,4.138103699396183
2025-05-12,DHR,143728010623.71094,5.850422365188761
2025-05-12,DIS,198633395427.43164,4.2948794765979095
2025-05-12,DXCM,33348702227.015625,0.44880700487823516
2025-05-12,ENPH,6290063399.814606,-5.592753487315492
2025-05-12,EPAM,10571394165.78064,5.364200831504892
2025-05-12,FICO,51847821000.0,2.000748478753761
2025-05-12,FSLR,16752585960.021973,11.039248540392842
2025-05-12,GE,233486090748.83594,1.856154684478619
2025-05-12,GEV,113712913715.73047,4.350547185375288
2025-05-12,GILD,129144810559.2627,7.130322744396478
2025-05-12,GOOG,871147199356.3672,3.3683098741896176
2025-05-12,GOOGL,922237279640.4688,3.7381386015497133
2025-05-12,GS,180547419642.23047,4.274396389423275
2025-05-12,HD,372365831610.35156,3.8267506217260174
2025-05-12,HOLX,13105514285.551025,3.6299583670326263
2025-05-12,HON,140374758173.20605,2.9620242757410407
2025-05-12,IBM,235778725169.51562,1.8017678764645484
2025-05-12,INTU,184746599993.28516,1.2876954253502932
2025-05-12,ISRG,201226606131.98828,4.644830936340325
2025-05-12,JNJ,367719207672.6328,-0.051870801588495906
2025-05-12,JPM,722702299771.5625,2.754064292510526
2025-05-12,KO,299275875608.4844,-1.4038540993987254
2025-05-12,LIN,213226350426.63574,0.3888105506929813
2025-05-12,LLY,676914861382.8125,2.858813765468034
2025-05-12,LOW,130458760680.35156,4.7331973960511275
2025-05-12,MA,521173358734.3125,1.6935151650849376
2025-05-12,MCD,221775299974.6543,-0.5610673556737514
2025-05-12,MCHP,32629251151.4209,10.175304126076458
2025-05-12,META,1388298479752.4219,7.922497124860775
2025-05-12,MRK,201962144953.18555,5.870737149938639
2025-05-12,MS,203844895283.20312,4.404273413935349
2025-05-12,MSFT,3333024057421.875,2.4001040839065695
2025-05-12,NEE,142314390958.23242,-0.8817943181471369
2025-05-12,NFLX,472383818880.0,-2.650363217589465
2025-05-12,NOW,210383566142.57812,3.6263063604143233
2025-05-12,NRG,29445761219.329834,26.213021284942695
2025-05-12,NVDA,2999674847232.0,5.443633425681817
2025-05-12,ORCL,440881026414.4922,4.576297093522353
2025-05-12,PANW,129025800000.0,3.5146886971819606
2025-05-12,PEP,180543795930.39062,0.9506211370488165
2025-05-12,PFE,131275190842.5586,3.6355450672310408
2025-05-12,PG,377236456243.66406,2.0550489401984398
2025-05-12,PGR,164289276000.0,-1.4973145476091794
2025-05-12,PLTR,268064310842.16406,0.9889138981548053
2025-05-12,PM,256561183900.95312,-2.869767356962787
2025-05-12,PODD,22285619261.29541,1.9313096664205966
2025-05-12,QCOM,166030413574.21875,4.780272252123771
2025-05-12,REGN,61011841252.44141,9.0662782046495
2025-05-12,RTX,173536955173.90234,1.4688762366731678
2025-05-12,SCHW,155114732524.5371,1.0654688207324436
2025-05-12,SMCI,20005339096.88159,4.782746788347441
2025-05-12,SPGI,158676841185.8672,2.093628318648019
2025-05-12,SWK,11077447630.393799,15.733205803534844
2025-05-12,SYK,148310584963.75,1.8796526546614734
2025-05-12,T,194491984726.51855,-2.9813215486958295
2025-05-12,TJX,146217865656.10352,2.646362119976893
2025-05-12,TMO,163300134999.01562,7.307814129003365
2025-05-12,TMUS,271867902171.06445,-1.4314390573516604
2025-05-12,TSLA,1025489260527.3438,6.745790403815096
2025-05-12,TXN,170138635051.0254,8.713063292838982
2025-05-12,UBER,184232078037.92773,6.388118671038851
2025-05-12,UNH,343579262880.0,-0.49653598563018503
2025-05-12,UNP,137108572898.47266,6.726136622740736
2025-05-12,V,607846307056.4062,0.9389070914395429
2025-05-12,VZ,181298754816.0,-1.3987631318830311
2025-05-12,WDAY,57512210377.63281,2.851305987064352
2025-05-12,WFC,243672996650.60742,3.354037829583013
2025-05-12,WMT,774086093568.0,0.031016107235587686
2025-05-12,XOM,466147040281.91406,1.7239825517361231
2025-05-12,ZBRA,15261883228.063965,12.522963130951892
2025-05-13,AAPL,3180279743724.375,1.0152281691776215
2025-05-13,ABBV,332083200000.0,-1.089076258458685
2025-05-13,ABT,224526357309.5703,-2.2274432298273648
2025-05-13,ACN,201912159855.32812,0.13660853997609493
2025-05-13,ADBE,169371877398.68164,0.3687405783895715
2025-05-13,ADP,125101412826.54297,-0.3846410312964476
2025-05-13,AMD,182342649713.0039,4.014054964522116
2025-05-13,AMGN,144148688845.59375,-1.5686426987740556
2025-05-13,AMZN,2243988389106.75,1.3084718824412103
2025-05-13,AVGO,1092827199234.3125,4.892136586475733
2025-05-13,AXON,56423925836.52344,4.569332716905532
2025-05-13,AXP,211788043729.48828,1.13072869443434
2025-05-13,BA,153379902394.09375,2.4631035207352134
2025-05-13,BAC,333511634371.8906,2.12176696493329
2025-05-13,BKNG,171240722983.78906,1.2979752503444761
2025-05-13,BLK,147819072339.84375,0.12003580963711678
2025-05-13,BSX,152309371337.87695,0.07776241812418358
2025-05-13,C,141144359157.37402,0.8810519295818429
2025-05-13,CAT,165804856939.125,2.916368736813653
2025-05-13,CMCSA,129567012149.50195,0.20161201717492672
2025-05-13,COIN,54310459064.87402,23.974516158249003
2025-05-13,COO,16312182652.125732,-3.173851524975334
2025-05-13,COST,443046832310.25,-1.6847901103047573
2025-05-13,CRL,7073643323.84491,0.6569768167295535
2025-05-13,CRM,276446532836.91406,0.12118485376351404
2025-05-13,CSCO,244648795166.01562,0.17836973182683613
2025-05-13,CVX,243615621341.6836,0.5154686395798252
2025-05-13,DE,135026223362.15625,0.5952165441456272
2025-05-13,DECK,19332534590.33203,2.609448951738876
2025-05-13,DHR,140707882282.5703,-2.101280277960232
2025-05-13,DIS,200233391844.4121,0.8055022236001642
2025-05-13,DXCM,32980120682.203125,-1.105235047239451
2025-05-13,ENPH,5986975550.144196,-4.818518199345072
2025-05-13,EPAM,10588389284.21936,0.16076515710419267
2025-05-13,FICO,51994602164.13574,0.2830999669894366
2025-05-13,FSLR,20547951054.56543,22.65539841789583
2025-05-13,GE,236290701697.89844,1.201189732573602
2025-05-13,GEV,118270923351.74121,4.0083482931457155
2025-05-13,GILD,126171818656.7373,-2.302060678745684
2025-05-13,GOOG,878298475777.2109,0.8209033359835574
2025-05-13,GOOGL,928464633735.1875,0.6752442383533296
2025-05-13,GS,184354727541.8672,2.108757858285215
2025-05-13,HD,369409406458.9844,-0.7939571519174266
2025-05-13,HOLX,12728905705.01587,-2.8736650262582324
2025-05-13,HON,139657974562.79883,-0.5106214391641547
2025-05-13,IBM,240332764757.72656,1.9314887655520074
2025-05-13,INTU,183212391449.28516,-0.8304393932314657
2025-05-13,ISRG,202129826452.01953,0.44885730440576577
2025-05-13,JNJ,354121181968.8047,-3.6979372902200853
2025-05-13,JPM,730928466998.75,1.138251148472572
2025-05-13,KO,296822443122.3633,-0.8197895941772125
2025-05-13,LIN,211466752281.00586,-0.8252254667911241
2025-05-13,LLY,668394862368.6523,-1.258651493742561
2025-05-13,LOW,129332283346.76953,-0.8634738883823311
2025-05-13,MA,519659243535.6797,-0.2905204522176447
2025-05-13,MCD,219478740812.9453,-1.0355342375690384
2025-05-13,MCHP,33346494338.597412,2.1981601227930114
2025-05-13,META,1424339650590.3125,2.5960678747064483
2025-05-13,MRK,192420223229.33008,-4.724609023174748
2025-05-13,MS,207518801791.9922,1.802304886607476
2025-05-13,MSFT,3332134003479.375,-0.026704095955084852
2025-05-13,NEE,147256284095.39648,3.4725182069706846
2025-05-13,NFLX,484487033411.71875,2.562156883445946
2025-05-13,NOW,214758615371.09375,2.0795584506589404
2025-05-13,NRG,30638373412.628174,4.050199906244716
2025-05-13,NVDA,3168680739273.0,5.634140386814025
2025-05-13,ORCL,455042395906.72266,3.212061450545782
2025-05-13,PANW,128025600000.0,-0.7751937984496124
2025-05-13,PEP,178665423112.79688,-1.0403973218320746
2025-05-13,PFE,130024413378.07227,-0.9527904369885204
2025-05-13,PG,372148808944.96484,-1.3486626794662213
2025-05-13,PGR,165661038013.1836,0.8349674711474131
2025-05-13,PLTR,289878778662.90625,8.137774011097852
2025-05-13,PM,254989107315.8125,-0.612749193481869
2025-05-13,PODD,22130089194.81201,-0.6978942997268
2025-05-13,QCOM,165179084930.41992,-0.5127546366185903
2025-05-13,REGN,60856027080.078125,-0.25538349468685523
2025-05-13,RTX,173749631654.75586,0.1225540004665815
2025-05-13,SCHW,156659154238.46094,0.9956641053934197
2025-05-13,SMCI,23210251033.49121,16.02028299090015
2025-05-13,SPGI,157822793400.03906,-0.5382308971148035
2025-05-13,SWK,11274468497.243164,1.778576378089013
2025-05-13,SYK,148100398883.25,-0.14172021541913113
2025-05-13,T,190459574261.72852,-2.073304188067257
2025-05-13,TJX,145472836610.70117,-0.5095335252359733
2025-05-13,TMO,161926062771.28125,-0.8414397377826159
2025-05-13,TMUS,268496688519.22852,-1.2400190036831584
2025-05-13,TSLA,1076026130791.0156,4.928074062685355
2025-05-13,TXN,170974427627.56348,0.4912420840142674
2025-05-13,UBER,191802119355.2578,4.108970271600388
2025-05-13,UNH,282465247665.2344,-17.787457456683168
2025-05-13,UNP,135552615509.27344,-1.1348359597845041
2025-05-13,V,609351986568.6094,0.24770727315834504
2025-05-13,VZ,179823073710.2871,-0.8139499398164971
2025-05-13,WDAY,58256540449.55078,1.2942122499389237
2025-05-13,WFC,247285138543.36133,1.4823726643511534
2025-05-13,WMT,767125297418.1797,-0.8992276450460271
2025-05-13,XOM,467428108711.1797,0.2748206721404617
2025-05-13,ZBRA,15377323482.312012,0.7563958688648083
2025-05-14,AAPL,3171318400580.9062,-0.2817784555321622
2025-05-14,ABBV,313430020312.5,-5.617019977975398
2025-05-14,ABT,223673826152.34375,-0.37970203919138
2025-05-14,ACN,200584987826.01562,-0.657301685180046
2025-05-14,ADBE,170254114520.26367,0.5208876084577773
2025-05-14,ADP,125596639391.81445,0.3958600898921354
2025-05-14,AMD,190871217513.32812,4.677220504225237
2025-05-14,AMGN,139794103977.0,-3.0208980070975224
2025-05-14,AMZN,2232098073088.0,-0.529874222008925
2025-05-14,AVGO,1091416599899.5,-0.1290779855956032
2025-05-14,AXON,56716645604.78516,0.5187866032395784
2025-05-14,AXP,210246760775.25586,-0.7277478591761606
2025-05-14,BA,154360112515.9375,0.639073376983382
2025-05-14,BAC,336976320978.6504,1.0388502977669376
2025-05-14,BKNG,169748095609.47266,-0.8716544454543734
2025-05-14,BLK,149033459942.13867,0.8215364790701578
2025-05-14,BSX,152309371337.87695,0.0
2025-05-14,C,140621397023.87793,-0.37051578725367135
2025-05-14,CAT,164450347419.625,-0.8169299407177838
2025-05-14,CMCSA,128710434032.25293,-0.6611081810396722
2025-05-14,COIN,55686720751.475586,2.5340638070424215
2025-05-14,COO,16054810709.786133,-1.5777897282560163
2025-05-14,COST,439725166903.3125,-0.7497323453633126
2025-05-14,CRL,6824626365.110779,-3.52034937773448
2025-05-14,CRM,277947430664.0625,0.5429251767949906
2025-05-14,CSCO,242708403625.48828,-0.7931334953890201
2025-05-14,CVX,242451885026.61328,-0.4776936342017706
2025-05-14,DE,134736436480.0,-0.21461526134742537
2025-05-14,DECK,19032169051.208496,-1.5536790466871548
2025-05-14,DHR,134417147646.84375,-4.470776287495733
2025-05-14,DIS,203037891196.07812,1.4006152149913154
2025-05-14,DXCM,33925097015.882812,2.865290708865173
2025-05-14,ENPH,6333361950.061798,5.785665851086695
2025-05-14,EPAM,10445625102.624512,-1.3483087725875396
2025-05-14,FICO,51748017652.88086,-0.47425021250565336
2025-05-14,FSLR,20695946661.8042,0.7202450835402747
2025-05-14,GE,238060913029.6953,0.7491667336364846
2025-05-14,GEV,118137187863.20215,-0.11307554278690225
2025-05-14,GILD,122377828409.36426,-3.007002901095502
2025-05-14,GOOG,910615744644.8438,3.67953147579302
2025-05-14,GOOGL,962453413916.75,3.660751195748467
2025-05-14,GS,186733157247.80078,1.290137626328812
2025-05-14,HD,368628232521.4844,-0.21146563239632446
2025-05-14,HOLX,12336698893.13379,-3.0812296121223497
2025-05-14,HON,138992387678.42285,-0.4765835151623853
2025-05-14,IBM,239617139284.54688,-0.29776442421452254
2025-05-14,INTU,182104979999.80078,-0.6044413484941146
2025-05-14,ISRG,202843074740.0039,0.35286642278579405
2025-05-14,JNJ,349159103125.3828,-1.4012375130553458
2025-05-14,JPM,738237487058.125,0.999963798015203
2025-05-14,KO,297683316790.5469,0.2900298438109357
2025-05-14,LIN,209261382759.52148,-1.042891848338309
2025-05-14,LLY,641069913281.7383,-4.0881446919086315
2025-05-14,LOW,128065687957.58203,-0.9793342825251659
2025-05-14,MA,516676065285.46875,-0.574064309895435
2025-05-14,MCD,218632650405.45703,-0.3854999369662764
2025-05-14,MCHP,32463322755.4834,-2.648469053887242
2025-05-14,META,1431569484944.8438,0.5075920165204185
2025-05-14,MRK,184485378340.7422,-4.1237063108127625
2025-05-14,MS,210230082028.8086,1.3065226925963438
2025-05-14,MSFT,3360325622862.5,0.8460529904766028
2025-05-14,NEE,147419658953.6914,0.1109459330028207
2025-05-14,NFLX,489827970341.9531,1.1023900665873194
2025-05-14,NOW,212707805513.67188,-0.9549371762702805
2025-05-14,NRG,30071392622.680664,-1.8505577378785327
2025-05-14,NVDA,3300617746660.5,4.1637835504302245
2025-05-14,ORCL,456949251691.76953,0.41905013734978525
2025-05-14,PANW,127292115930.17578,-0.5729198455810547
2025-05-14,PEP,176115213594.9961,-1.4273660081339616
2025-05-14,PFE,125191846831.67578,-3.716660910705146
2025-05-14,PG,370484205647.03516,-0.4472950760339145
2025-05-14,PGR,163069937951.66016,-1.5640974441541489
2025-05-14,PLTR,294585600977.3125,1.623720900204189
2025-05-14,PM,255315963202.03125,0.12818425448030143
2025-05-14,PODD,22619195581.080566,2.2101419563334455
2025-05-14,QCOM,166969048095.70312,1.0836500069226123
2025-05-14,REGN,60559254531.49414,-0.4876633635539052
2025-05-14,RTX,173842668696.70117,0.05354661247868372
2025-05-14,SCHW,158367110459.3828,1.090237100554038
2025-05-14,SMCI,26856809280.0,15.710981502298235
2025-05-14,SPGI,156711600971.73047,-0.704076011056283
2025-05-14,SWK,10975119301.670166,-2.6551069404841123
2025-05-14,SYK,147637982508.5,-0.3122316875827799
2025-05-14,T,190387565215.20996,-0.037808047612035635
2025-05-14,TJX,145950978908.99805,0.32868149782246164
2025-05-14,TMO,153281440588.71875,-5.3386230941543555
2025-05-14,TMUS,266177571429.2578,-0.8637414125145229
2025-05-14,TSLA,1119863349208.9844,4.0739919936463656
2025-05-14,TXN,170193141153.07617,-0.45696101184745264
2025-05-14,UBER,189062691697.77344,-1.4282572406879297
2025-05-14,UNH,279408190402.46875,-1.082277302441367
2025-05-14,UNP,135606067071.7793,0.039432335779756786
2025-05-14,V,609899463669.6445,0.08984578915022765
2025-05-14,VZ,178558185809.7129,-0.7034068957202229
2025-05-14,WDAY,58504657057.66016,0.42590343709860345
2025-05-14,WFC,248228853750.4922,0.38163037725996596
2025-05-14,WMT,774726179406.5469,0.9908266633819209
2025-05-14,XOM,463243215031.6953,-0.8953021013270277
2025-05-14,ZBRA,15219165802.297974,-1.0285124078709877
2025-05-15,AAPL,3158174823821.1562,-0.4144515024837123
2025-05-15,ABBV,320919539062.5,2.389534589741182
2025-05-15,ABT,232007674619.14062,3.7258934628858675
2025-05-15,ACN,202337852939.29688,0.8738765210094679
2025-05-15,ADBE,172478879040.52734,1.3067317207179039
2025-05-15,ADP,128210784554.35742,2.081381456702687
2025-05-15,AMD,186444789895.67578,-2.319065009025395
2025-05-15,AMGN,144809597238.28125,3.587771671762664
2025-05-15,AMZN,2178166742299.0312,-2.4161720956264863
2025-05-15,AVGO,1093861633963.4375,0.22402390289488397
2025-05-15,AXON,56705745352.39258,-0.019218788904642972
2025-05-15,AXP,209861424001.48828,-0.1832783403400376
2025-05-15,BA,155506204881.71875,0.7424796128358078
2025-05-15,BAC,334264839604.5957,-0.8046504176257765
2025-05-15,BKNG,170437638548.6328,0.4062154197868225
2025-05-15,BLK,151502299933.22754,1.656567586934759
2025-05-15,BSX,155135126225.2246,1.8552731604932673
